transcript_id,SRR066643,SRR066644,SRR066645,SRR066646,SRR066647,SRR066648
Cre02.g115508_4532.5.v6.1,0,0,0,0,18,0
Cre02.g115508_4532.6.v6.1,0,0,0,0,0,0
Cre02.g115508_4532.7.v6.1,0,3,1,1,1,0
Cre02.g115508_4532.8.v6.1,0,0,0,0,0,0
Cre02.g115508_4532.1.v6.1,34,12,25,52,50,9
Cre02.g115508_4532.3.v6.1,2,0,0,0,7,0
Cre02.g115400_4532.2.v6.1,0,0,3,0,0,4
Cre02.g115450_4532.2.v6.1,0,0,0,0,0,0
Cre02.g115400_4532.1.v6.1,20,44,8,0,11,0
Cre02.g115450_4532.1.v6.1,8,12,2,113,129,131
Cre02.g115600_4532.1.v6.1,57,57,39,71,69,49
Cre02.g115600_4532.2.v6.1,3,6,9,10,13,10
Cre02.g115950_4532.1.v6.1,8,8,3,26,20,10
Cre02.g116000_4532.1.v6.1,63,65,47,68,60,45
Cre02.g116050_4532.1.v6.1,73,53,43,117,138,117
Cre02.g116100_4532.2.v6.1,0,0,43,0,0,0
Cre02.g116100_4532.1.v6.1,120,147,64,56,89,64
Cre02.g115750_4532.3.v6.1,0,0,0,0,6,46
Cre02.g115650_4532.1.v6.1,55,39,41,22,28,36
Cre02.g115700_4532.1.v6.1,14,17,9,12,11,17
Cre02.g115750_4532.2.v6.1,73,83,68,63,74,30
Cre02.g115750_4532.1.v6.1,19,12,15,7,0,11
Cre02.g115800_4532.1.v6.1,140,81,171,345,387,415
Cre02.g115850_4532.1.v6.1,131,187,111,240,243,258
Cre02.g115900_4532.1.v6.1,58,66,72,60,77,74
Cre02.g800240_4532.1.v6.1,14,18,17,23,31,25
Cre02.g116150_4532.1.v6.1,11,8,8,12,22,18
Cre02.g116200_4532.1.v6.1,28,36,36,25,36,32
Cre02.g116250_4532.1.v6.1,117,139,109,86,93,72
Cre02.g116300_4532.1.v6.1,76,128,90,94,93,102
Cre02.g116300_4532.2.v6.1,27,11,8,4,8,9
Cre02.g116350_4532.1.v6.1,4,0,24,20,16,20
Cre02.g116400_4532.1.v6.1,72,82,53,26,46,45
Cre02.g116450_4532.1.v6.1,225,270,131,121,157,143
Cre02.g116500_4532.1.v6.1,545,522,422,179,216,251
Cre02.g114650_4532.1.v6.1,0,59,6,87,0,32
Cre02.g114850_4532.3.v6.1,0,0,0,0,0,0
Cre02.g114850_4532.2.v6.1,0,0,0,0,0,0
Cre02.g114900_4532.2.v6.1,0,0,0,0,0,0
Cre02.g114900_4532.4.v6.1,0,0,0,0,0,0
Cre02.g114900_4532.5.v6.1,0,0,0,0,0,0
Cre02.g114900_4532.6.v6.1,0,5,0,0,7,8
Cre02.g115000_4532.2.v6.1,0,0,0,5,9,9
Cre02.g115100_4532.1.v6.1,0,20,10,28,58,94
Cre02.g115300_4532.2.v6.1,0,0,0,0,14,4
Cre02.g114600_4532.1.v6.1,2536,2260,2199,1822,2127,2396
Cre02.g114650_4532.2.v6.1,26,12,61,8,25,16
Cre02.g114650_4532.3.v6.1,57,0,20,0,87,37
Cre02.g114700_4532.1.v6.1,45,82,68,38,52,57
Cre02.g114750_4532.1.v6.1,125,154,169,69,84,82
Cre02.g114750_4532.2.v6.1,11,6,3,9,7,8
Cre02.g114750_4532.3.v6.1,11,6,3,8,7,4
Cre02.g114800_4532.1.v6.1,40,25,39,36,46,44
Cre02.g114850_4532.1.v6.1,106,146,53,60,78,78
Cre02.g114900_4532.1.v6.1,49,0,53,46,64,0
Cre02.g114900_4532.3.v6.1,5,36,20,9,0,61
Cre02.g114950_4532.1.v6.1,27,71,23,10,0,0
Cre02.g115000_4532.1.v6.1,26,45,34,64,75,65
Cre02.g115000_4532.3.v6.1,32,28,24,4,3,13
Cre02.g115050_4532.1.v6.1,126,108,94,216,202,176
Cre02.g115100_4532.2.v6.1,16,2,38,5,0,0
Cre02.g115150_4532.2.v6.1,115,247,161,307,169,321
Cre02.g115150_4532.1.v6.1,294,290,231,287,339,234
Cre02.g115150_4532.3.v6.1,194,0,182,0,113,79
Cre02.g115200_4532.2.v6.1,93,157,213,55,84,41
Cre02.g115200_4532.3.v6.1,5,5,5,3,4,10
Cre02.g115200_4532.1.v6.1,8808,10460,14804,10671,13377,14066
Cre02.g115250_4532.1.v6.1,32,80,36,0,0,3
Cre02.g115250_4532.2.v6.1,11,0,0,0,0,0
Cre02.g115300_4532.1.v6.1,136,150,89,170,177,222
Cre02.g115300_4532.3.v6.1,4,0,26,0,0,0
Cre02.g115300_4532.4.v6.1,7,0,5,0,0,0
Cre02.g115300_4532.5.v6.1,2,4,2,8,0,5
Cre02.g115350_4532.1.v6.1,231,301,286,232,274,313
Cre02.g800241_4532.1.v6.1,1,1,0,0,1,1
Cre02.g116800_4532.1.v6.1,49,30,33,42,60,59
Cre02.g116850_4532.1.v6.1,24,30,31,14,30,18
Cre02.g800242_4532.1.v6.1,21,0,20,16,0,0
Cre02.g116950_4532.1.v6.1,197,224,208,66,76,87
Cre02.g117000_4532.1.v6.1,169,201,230,88,209,312
Cre02.g117000_4532.2.v6.1,98,110,149,160,64,0
Cre02.g117175_4532.1.v6.1,1,6,2,7,1,4
Cre02.g800243_4532.1.v6.1,4,3,1,1,3,2
Cre02.g800243_4532.2.v6.1,4,3,4,4,5,4
Cre02.g800243_4532.3.v6.1,2,17,16,25,14,16
Cre02.g800243_4532.4.v6.1,1,2,2,1,2,3
Cre02.g117050_4532.2.v6.1,0,565,574,337,405,232
Cre02.g117100_4532.1.v6.1,0,0,1,0,0,0
Cre02.g117050_4532.1.v6.1,401,122,250,524,176,213
Cre02.g117050_4532.3.v6.1,871,882,917,168,654,719
Cre02.g117050_4532.4.v6.1,64,10,18,25,19,11
Cre02.g117050_4532.5.v6.1,54,9,22,13,12,62
Cre02.g117150_4532.1.v6.1,2,2,1,0,0,0
Cre02.g116700_4532.3.v6.1,0,95,8,10,4,9
Cre02.g116750_4532.3.v6.1,0,0,0,0,0,0
Cre02.g116750_4532.4.v6.1,0,0,0,0,0,0
Cre02.g116600_4532.1.v6.1,111,108,89,110,131,140
Cre02.g116650_4532.1.v6.1,96,72,127,225,236,245
Cre02.g116700_4532.1.v6.1,9,0,0,0,0,0
Cre02.g116700_4532.2.v6.1,22,0,17,0,10,0
Cre02.g116750_4532.1.v6.1,8240,3970,855,1399,1317,4292
Cre02.g116750_4532.2.v6.1,62,1313,1920,1278,1930,28
Cre02.g116750_4532.5.v6.1,340,3493,1292,775,718,307
Cre02.g116750_4532.6.v6.1,380,1416,400,433,708,282
Cre09.g387150_4532.1.v6.1,295,255,239,448,489,477
Cre09.g387350_4532.2.v6.1,0,0,0,0,0,0
Cre09.g387350_4532.3.v6.1,0,0,0,0,0,0
Cre09.g387350_4532.4.v6.1,0,0,0,0,0,0
Cre09.g387350_4532.5.v6.1,0,0,0,0,0,0
Cre09.g387350_4532.1.v6.1,6,9,13,9,5,5
Cre09.g387200_4532.1.v6.1,0,9,0,0,0,0
Cre09.g387200_4532.2.v6.1,4,3,5,1,2,2
Cre09.g387250_4532.1.v6.1,160,166,72,136,144,156
Cre09.g387300_4532.1.v6.1,47,75,33,38,34,44
Cre09.g388353_4532.1.v6.1,2,4,40,7,4,9
Cre09.g388353_4532.2.v6.1,2,1,6,2,2,5
Cre09.g388353_4532.3.v6.1,4,1,20,5,1,7
Cre09.g388352_4532.2.v6.1,8,27,30,5,15,29
Cre09.g388352_4532.1.v6.1,16,0,10,21,0,8
Cre09.g388352_4532.3.v6.1,15,0,30,65,61,27
Cre09.g388351_4532.1.v6.1,9,7,95,16,0,18
Cre09.g388351_4532.2.v6.1,2,1,12,2,7,6
Cre09.g388600_4532.1.v6.1,114,105,105,74,119,133
Cre09.g388650_4532.2.v6.1,0,0,0,0,0,0
Cre09.g388650_4532.1.v6.1,34,21,46,111,123,157
Cre09.g388650_4532.3.v6.1,10,13,19,23,35,14
Cre09.g388372_4532.2.v6.1,0,17,0,0,0,0
Cre09.g388550_4532.2.v6.1,0,0,0,0,0,0
Cre09.g388350_4532.1.v6.1,24,11,18,18,28,27
Cre09.g388372_4532.1.v6.1,45,28,32,31,29,34
Cre09.g388400_4532.1.v6.1,154,162,160,159,174,131
Cre09.g388400_4532.2.v6.1,14,17,38,58,33,18
Cre09.g388450_4532.1.v6.1,154,160,109,76,102,100
Cre09.g388500_4532.1.v6.1,188,250,144,140,188,153
Cre09.g388550_4532.1.v6.1,91,103,63,50,61,72
Cre09.g388750_4532.2.v6.1,0,0,0,138,195,0
Cre09.g388700_4532.1.v6.1,340,333,309,396,377,373
Cre09.g388700_4532.2.v6.1,79,42,369,156,298,410
Cre09.g388750_4532.3.v6.1,217,192,1,385,448,10
Cre09.g388750_4532.4.v6.1,66,57,0,41,0,0
Cre09.g388750_4532.1.v6.1,431,428,402,126,175,744
Cre09.g388800_4532.1.v6.1,174,77,190,290,360,339
Cre09.g388800_4532.2.v6.1,12,0,8,14,21,24
Cre09.g388900_4532.1.v6.1,9,13,8,33,44,28
Cre09.g388852_4532.1.v6.1,0,0,0,0,0,0
Cre09.g388852_4532.2.v6.1,1,0,0,0,1,1
Cre09.g388852_4532.3.v6.1,3,0,0,0,5,2
Cre09.g388850_4532.1.v6.1,5,0,443,97,255,0
Cre09.g388850_4532.2.v6.1,201,911,463,1044,927,508
Cre09.g388850_4532.3.v6.1,634,851,525,0,0,733
Cre09.g389001_4532.2.v6.1,0,0,0,0,0,0
Cre09.g389050_4532.5.v6.1,0,1,0,0,0,0
Cre09.g389050_4532.4.v6.1,0,0,0,0,0,0
Cre09.g389050_4532.2.v6.1,0,0,0,0,0,0
Cre09.g389050_4532.3.v6.1,0,0,0,0,0,0
Cre09.g389001_4532.1.v6.1,23,22,29,45,44,57
Cre09.g389001_4532.3.v6.1,1,5,1,0,16,1
Cre09.g389000_4532.1.v6.1,167,190,295,277,263,288
Cre09.g389050_4532.1.v6.1,19,15,0,19,24,18
Cre09.g389500_4532.2.v6.1,0,8,3,0,0,0
Cre09.g389500_4532.1.v6.1,0,13,16,24,35,0
Cre09.g389500_4532.4.v6.1,0,0,0,0,0,9
Cre09.g389550_4532.2.v6.1,0,61,0,0,0,0
Cre09.g389500_4532.3.v6.1,40,9,30,11,5,37
Cre09.g389550_4532.1.v6.1,67,70,27,19,0,8
Cre09.g389600_4532.1.v6.1,108,65,52,90,81,113
Cre09.g389600_4532.2.v6.1,23,25,34,47,37,33
Cre09.g389650_4532.2.v6.1,0,0,0,0,0,0
Cre09.g389650_4532.3.v6.1,0,61,48,0,86,77
Cre09.g389700_4532.1.v6.1,0,0,0,0,0,0
Cre09.g389700_4532.3.v6.1,0,0,0,153,0,0
Cre09.g389650_4532.4.v6.1,71,33,27,0,24,32
Cre09.g389650_4532.1.v6.1,70,61,70,135,40,51
Cre09.g389700_4532.2.v6.1,540,358,605,389,472,721
Cre09.g389700_4532.4.v6.1,35,112,131,242,313,153
Cre09.g389300_4532.2.v6.1,0,0,0,0,0,0
Cre09.g389300_4532.3.v6.1,0,0,10,0,0,38
Cre09.g389300_4532.4.v6.1,0,0,8,0,0,10
Cre09.g389300_4532.5.v6.1,0,0,3,0,0,8
Cre09.g389300_4532.6.v6.1,0,12,5,0,0,9
Cre09.g389450_4532.2.v6.1,0,0,0,0,0,0
Cre09.g389089_4532.2.v6.1,50,57,16,11,77,12
Cre09.g389089_4532.1.v6.1,59,41,44,116,70,157
Cre09.g389100_4532.1.v6.1,65,88,45,40,47,48
Cre09.g389150_4532.1.v6.1,155,161,105,195,262,243
Cre09.g389150_4532.2.v6.1,18,25,46,50,36,51
Cre09.g389200_4532.1.v6.1,64,75,50,59,71,75
Cre09.g389200_4532.2.v6.1,3,2,4,5,3,2
Cre09.g389200_4532.3.v6.1,3,2,4,14,3,2
Cre09.g389250_4532.1.v6.1,112,169,83,86,106,91
Cre09.g389300_4532.1.v6.1,98,134,109,126,140,78
Cre09.g389350_4532.1.v6.1,40,70,35,4,3,2
Cre09.g389400_4532.1.v6.1,27,29,34,22,37,39
Cre09.g389450_4532.1.v6.1,240,345,215,185,249,224
Cre09.g389450_4532.4.v6.1,11,6,7,16,20,16
Cre09.g389450_4532.3.v6.1,173,227,212,195,200,206
Cre09.g389750_4532.1.v6.1,28,35,26,35,45,42
Cre09.g389851_4532.2.v6.1,0,0,0,0,0,0
Cre09.g389851_4532.3.v6.1,0,0,0,0,0,0
Cre09.g389851_4532.4.v6.1,0,0,0,0,0,0
Cre09.g389851_4532.1.v6.1,2,0,6,0,0,4
Cre09.g389850_4532.1.v6.1,471,330,450,1645,1849,1191
Cre09.g389850_4532.3.v6.1,14,14,14,22,36,285
Cre09.g389850_4532.2.v6.1,15,14,14,23,37,304
Cre09.g387400_4532.2.v6.1,0,16,0,173,246,0
Cre09.g387650_4532.1.v6.1,0,6,0,2,0,3
Cre09.g387400_4532.1.v6.1,230,189,184,0,0,303
Cre09.g387450_4532.1.v6.1,1029,285,758,2602,2911,3145
Cre09.g387450_4532.2.v6.1,104,183,191,272,249,162
Cre09.g387450_4532.3.v6.1,130,186,148,280,291,197
Cre09.g387500_4532.2.v6.1,597,500,562,778,858,886
Cre09.g387500_4532.1.v6.1,14,7,14,13,31,16
Cre09.g387550_4532.1.v6.1,165,169,186,64,97,92
Cre09.g387600_4532.3.v6.1,9,43,26,8,0,0
Cre09.g387600_4532.2.v6.1,188,246,53,0,0,0
Cre09.g387600_4532.1.v6.1,135,341,83,7,9,21
Cre09.g387700_4532.1.v6.1,56,55,20,41,44,33
Cre09.g387700_4532.2.v6.1,11,0,0,0,0,19
Cre09.g387750_4532.1.v6.1,307,289,255,195,217,177
Cre09.g387800_4532.1.v6.1,1392,1946,326,248,271,223
Cre09.g387850_4532.1.v6.1,79,90,96,68,66,104
Cre09.g387900_4532.1.v6.1,91,100,140,133,139,145
Cre09.g387900_4532.2.v6.1,25,0,0,0,0,12
Cre09.g387950_4532.2.v6.1,48,85,80,134,107,151
Cre09.g387950_4532.1.v6.1,142,60,133,177,238,138
Cre02.g800252_4532.1.v6.1,28,27,47,40,45,57
Cre02.g800252_4532.3.v6.1,12,11,4,8,9,2
Cre02.g800252_4532.2.v6.1,2,2,1,7,7,1
Cre09.g388000_4532.1.v6.1,50,51,35,36,47,49
Cre09.g388050_4532.1.v6.1,73,54,51,74,45,85
Cre09.g388050_4532.2.v6.1,7,6,0,0,0,0
Cre09.g388050_4532.3.v6.1,2,7,16,0,25,0
Cre09.g388100_4532.1.v6.1,57,116,33,0,0,4
Cre09.g388100_4532.2.v6.1,27,41,0,0,0,0
Cre09.g388150_4532.1.v6.1,55,54,51,42,57,56
Cre09.g388200_4532.1.v6.1,1800,1948,3780,2397,4972,19330
Cre09.g388200_4532.2.v6.1,34,0,0,0,0,1
Cre09.g388200_4532.3.v6.1,6740,8635,12419,8723,11317,1435
Cre09.g388200_4532.4.v6.1,1546,1865,2378,2173,442,48
Cre09.g388355_4532.1.v6.1,5,8,57,9,3,9
Cre09.g388355_4532.2.v6.1,2,1,9,2,2,3
Cre02.g117200_4532.2.v6.1,0,0,0,0,0,0
Cre02.g117200_4532.4.v6.1,0,0,0,0,6,0
Cre02.g800244_4532.1.v6.1,0,0,0,5,5,0
Cre02.g117350_4532.2.v6.1,0,0,0,0,0,0
Cre02.g117450_4532.1.v6.1,0,1,1,0,0,0
Cre02.g117600_4532.1.v6.1,0,0,0,0,0,0
Cre02.g117600_4532.2.v6.1,0,0,2,0,0,4
Cre02.g117650_4532.2.v6.1,0,0,0,0,0,0
Cre02.g117650_4532.5.v6.1,0,0,0,0,0,0
Cre02.g117650_4532.3.v6.1,0,0,0,0,11,0
Cre02.g117650_4532.4.v6.1,0,0,0,0,0,0
Cre02.g117650_4532.6.v6.1,0,4,0,0,0,0
Cre02.g117781_4532.1.v6.1,0,0,0,0,0,0
Cre02.g117813_4532.2.v6.1,0,0,0,0,0,0
Cre02.g117813_4532.3.v6.1,0,0,0,0,0,183
Cre02.g117850_4532.3.v6.1,0,0,0,0,0,34
Cre02.g117850_4532.2.v6.1,0,0,0,0,0,21
Cre02.g118151_4532.1.v6.1,0,0,0,0,0,0
Cre02.g118350_4532.2.v6.1,0,0,0,0,0,0
Cre02.g118400_4532.1.v6.1,0,0,0,0,0,0
Cre02.g119000_4532.2.v6.1,0,0,0,0,34,0
Cre02.g119100_4532.2.v6.1,0,0,40,51,17,43
Cre02.g800249_4532.1.v6.1,0,0,0,0,0,0
Cre02.g119250_4532.1.v6.1,0,0,0,3,0,5
Cre02.g119350_4532.3.v6.1,0,0,0,0,2,0
Cre02.g119500_4532.2.v6.1,0,0,0,0,0,0
Cre02.g119600_4532.1.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.2.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.3.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.10.v6.1,0,0,0,8,0,0
Cre02.g120001_4532.11.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.4.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.5.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.6.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.7.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.8.v6.1,0,0,0,0,0,0
Cre02.g120001_4532.9.v6.1,0,0,0,0,0,0
Cre09.g387050_4532.2.v6.1,0,35,0,83,34,0
Cre09.g387100_4532.2.v6.1,0,0,18,0,0,0
Cre09.g387100_4532.4.v6.1,0,0,0,40,44,67
Cre02.g117200_4532.1.v6.1,1065,639,838,762,531,668
Cre02.g117200_4532.3.v6.1,41,187,0,73,387,151
Cre02.g117250_4532.2.v6.1,224,178,134,153,124,125
Cre02.g117250_4532.3.v6.1,10,23,0,0,0,51
Cre02.g117250_4532.1.v6.1,143,132,0,0,64,0
Cre02.g117300_4532.1.v6.1,40,43,15,32,43,36
Cre02.g117350_4532.1.v6.1,60,88,34,12,14,22
Cre02.g117400_4532.1.v6.1,32,28,20,24,35,35
Cre02.g117410_4532.1.v6.1,37,39,58,53,74,69
Cre02.g117500_4532.1.v6.1,370,366,252,437,490,518
Cre02.g117550_4532.1.v6.1,52,70,25,62,63,60
Cre02.g117650_4532.1.v6.1,3,7,6,7,2,10
Cre02.g117650_4532.7.v6.1,7,0,0,3,0,0
Cre02.g117700_4532.1.v6.1,124,142,146,232,250,224
Cre02.g117813_4532.1.v6.1,90,0,0,0,89,0
Cre02.g117813_4532.4.v6.1,13,73,162,193,100,11
Cre02.g117850_4532.1.v6.1,200,214,128,132,175,131
Cre02.g117900_4532.1.v6.1,146,190,91,121,178,199
Cre02.g117950_4532.1.v6.1,78,78,54,95,120,94
Cre02.g118000_4532.1.v6.1,27,19,22,46,64,59
Cre02.g118050_4532.1.v6.1,257,309,360,290,325,296
Cre02.g800245_4532.1.v6.1,13,8,4,14,13,10
Cre02.g118100_4532.1.v6.1,102,122,407,273,317,312
Cre02.g118125_4532.1.v6.1,15,13,6,3,2,5
Cre02.g118200_4532.1.v6.1,42,36,32,118,134,87
Cre02.g118250_4532.1.v6.1,215,261,197,217,316,215
Cre02.g118300_4532.1.v6.1,156,238,81,533,636,531
Cre02.g118350_4532.1.v6.1,36,15,38,28,27,16
Cre02.g118400_4532.2.v6.1,10,8,8,16,20,7
Cre02.g118450_4532.1.v6.1,69,56,68,90,95,133
Cre02.g118500_4532.1.v6.1,1562,1816,887,684,804,901
Cre02.g118550_4532.1.v6.1,536,265,277,267,352,99
Cre02.g118600_4532.1.v6.1,428,816,149,19,18,29
Cre02.g118650_4532.2.v6.1,38,45,21,0,4,0
Cre02.g118650_4532.1.v6.1,47,128,24,6,0,11
Cre02.g800246_4532.1.v6.1,45,57,60,54,69,76
Cre02.g118700_4532.1.v6.1,108,130,111,104,115,161
Cre02.g800247_4532.1.v6.1,5,8,6,0,4,6
Cre02.g800248_4532.1.v6.1,22,36,30,17,20,32
Cre02.g118750_4532.1.v6.1,100,134,75,52,60,68
Cre02.g118801_4532.1.v6.1,97,137,110,110,103,70
Cre02.g118850_4532.1.v6.1,349,442,294,294,304,259
Cre02.g118900_4532.1.v6.1,314,459,171,146,174,168
Cre02.g118950_4532.1.v6.1,319,1206,449,226,205,160
Cre02.g118950_4532.2.v6.1,546,8,687,276,291,345
Cre02.g119000_4532.1.v6.1,144,159,101,66,73,131
Cre02.g119000_4532.3.v6.1,9,7,7,16,4,5
Cre02.g119050_4532.1.v6.1,107,131,97,160,163,146
Cre02.g119100_4532.1.v6.1,89,88,0,180,183,131
Cre02.g119150_4532.1.v6.1,83,81,59,70,79,80
Cre02.g119300_4532.1.v6.1,12,13,14,19,17,18
Cre02.g119350_4532.1.v6.1,23,34,23,23,28,38
Cre02.g119400_4532.1.v6.1,74,67,33,34,46,60
Cre02.g119450_4532.1.v6.1,981,825,538,810,1135,1115
Cre02.g119450_4532.2.v6.1,22,100,16,102,81,54
Cre02.g119450_4532.3.v6.1,44,120,65,107,25,13
Cre02.g119500_4532.1.v6.1,93,102,86,88,102,91
Cre02.g119550_4532.1.v6.1,2045,2150,1315,1096,1247,1266
Cre02.g119650_4532.1.v6.1,135,122,158,143,184,193
Cre02.g119651_4532.1.v6.1,91,124,39,29,26,29
Cre02.g119700_4532.1.v6.1,769,742,471,419,407,363
Cre02.g119700_4532.2.v6.1,89,66,36,0,42,49
Cre02.g119751_4532.1.v6.1,5,5,7,11,12,10
Cre02.g119800_4532.1.v6.1,66,133,24,3,5,5
Cre02.g119850_4532.1.v6.1,310,204,323,372,478,461
Cre02.g119850_4532.2.v6.1,3,20,0,24,0,12
Cre02.g119850_4532.3.v6.1,9,10,0,9,0,39
Cre02.g119850_4532.4.v6.1,20,6,0,9,0,12
Cre02.g119850_4532.5.v6.1,8,4,0,3,0,5
Cre02.g119850_4532.6.v6.1,12,4,0,6,0,4
Cre02.g800250_4532.1.v6.1,15,16,15,11,21,25
Cre02.g119900_4532.1.v6.1,277,283,191,306,327,361
Cre02.g119900_4532.2.v6.1,13,8,19,15,25,29
Cre02.g119900_4532.3.v6.1,11,6,9,9,22,11
Cre02.g119950_4532.1.v6.1,37,31,56,98,132,168
Cre02.g119950_4532.2.v6.1,82,62,34,157,154,149
Cre02.g120001_4532.1.v6.1,3,0,0,14,0,2
Cre02.g120050_4532.1.v6.1,64,83,53,48,77,60
Cre02.g120100_4532.1.v6.1,5999,8427,7871,650,716,665
Cre02.g800251_4532.2.v6.1,1,1,1,1,1,1
Cre02.g800251_4532.1.v6.1,1,1,0,1,1,1
Cre02.g120150_4532.1.v6.1,16243,19046,21370,1686,1956,1918
Cre02.g120150_4532.2.v6.1,9,53,3,3,6,9
Cre02.g120150_4532.3.v6.1,4,5,6284,5,5,21
Cre02.g120200_4532.1.v6.1,404,450,637,47,0,69
Cre02.g120250_4532.2.v6.1,417,132,876,118,342,310
Cre02.g120250_4532.1.v6.1,831,746,1384,704,643,502
Cre02.g120301_4532.1.v6.1,5,5,0,0,6,12
Cre02.g120350_4532.1.v6.1,39,42,38,32,42,53
Cre02.g134124_4532.1.v6.1,2,1,1,3,2,3
Cre09.g386800_4532.1.v6.1,24,31,26,19,26,28
Cre09.g386850_4532.1.v6.1,23,7,3,4,0,22
Cre09.g386850_4532.2.v6.1,19,6,3,64,5,32
Cre09.g386850_4532.3.v6.1,35,59,59,5,83,33
Cre09.g386900_4532.1.v6.1,45,35,50,30,44,31
Cre09.g386950_4532.1.v6.1,96,81,72,51,67,56
Cre09.g387000_4532.1.v6.1,1744,1821,5926,1492,1712,1436
Cre09.g387050_4532.1.v6.1,120,74,115,40,100,153
Cre09.g387100_4532.3.v6.1,62,49,121,5,8,8
Cre09.g387100_4532.1.v6.1,17,6,19,0,0,0
Cre09.g389900_4532.3.v6.1,0,0,0,0,71,0
Cre09.g389950_4532.2.v6.1,0,0,24,0,0,50
Cre09.g390100_4532.2.v6.1,0,0,0,0,0,0
Cre09.g387060_4532.2.v6.1,0,7,0,0,0,0
Cre09.g387134_4532.2.v6.1,0,0,16,2,0,0
Cre09.g389902_4532.1.v6.1,2,3,15,38,33,19
Cre09.g389901_4532.1.v6.1,19,14,21,21,34,28
Cre09.g389900_4532.2.v6.1,61,50,60,139,127,151
Cre09.g389900_4532.1.v6.1,31,28,3,38,0,48
Cre09.g389950_4532.1.v6.1,360,379,140,355,436,285
Cre09.g390000_4532.1.v6.1,203,223,109,199,218,266
Cre09.g390050_4532.1.v6.1,210,212,95,145,155,148
Cre09.g390100_4532.1.v6.1,6,0,3,5,0,6
Cre09.g387060_4532.1.v6.1,60,75,92,38,51,45
Cre09.g387097_4532.1.v6.1,9,15,21,6,0,10
Cre09.g387134_4532.1.v6.1,115,105,79,184,93,82
Cre09.g387171_4532.1.v6.1,1313,1619,582,429,590,558
Cre09.g387208_4532.1.v6.1,383,307,536,1009,1115,1151
Cre09.g387245_4532.1.v6.1,302,309,114,113,126,127
Cre09.g387282_4532.1.v6.1,36,42,34,33,34,43
Cre09.g387319_4532.1.v6.1,7,5,8,8,13,11
Cre09.g387356_4532.2.v6.1,3,1,3,13,2,4
Cre09.g387356_4532.1.v6.1,93,77,55,0,77,66
Cre09.g387393_4532.1.v6.1,315,369,175,281,278,261
Cre09.g387430_4532.1.v6.1,20,8,9,42,34,35
Cre09.g387467_4532.1.v6.1,306,440,216,162,185,115
Cre09.g387467_4532.3.v6.1,16,27,3,20,9,23
Cre09.g387467_4532.2.v6.1,18,25,11,15,10,65
Cre09.g387541_4532.1.v6.1,0,68,77,50,55,77
Cre09.g387541_4532.3.v6.1,0,0,2,34,15,20
Cre09.g387801_4532.2.v6.1,0,0,0,0,0,122
Cre09.g387504_4532.1.v6.1,38,45,29,30,41,28
Cre09.g387541_4532.2.v6.1,63,0,0,0,10,7
Cre09.g387578_4532.1.v6.1,38,64,16,5,3,3
Cre09.g387615_4532.1.v6.1,35,32,14,0,0,0
Cre09.g387615_4532.2.v6.1,20,33,0,0,0,0
Cre09.g387652_4532.1.v6.1,95,92,54,58,64,68
Cre09.g387689_4532.1.v6.1,100,119,132,72,93,111
Cre02.g800254_4532.1.v6.1,17,19,15,45,56,48
Cre09.g387726_4532.1.v6.1,1276,2200,1429,293,350,350
Cre09.g387726_4532.2.v6.1,21,0,0,0,0,0
Cre09.g387763_4532.1.v6.1,68,75,56,85,117,83
Cre09.g387763_4532.2.v6.1,18,0,7,0,11,26
Cre09.g387801_4532.1.v6.1,168,201,230,303,270,219
Cre09.g387838_4532.1.v6.1,76,81,43,37,43,51
Cre09.g387875_4532.1.v6.1,603,1528,244,124,159,159
Cre09.g387912_4532.1.v6.1,7,7,20,10,0,12
Cre09.g387912_4532.2.v6.1,3,14,10,4,11,8
Cre09.g387912_4532.3.v6.1,3,8,7,5,4,10
Cre09.g387949_4532.1.v6.1,198,173,185,227,267,261
Cre09.g387986_4532.1.v6.1,3,2,4,7,9,10
Cre09.g388060_4532.1.v6.1,95,138,100,75,98,110
Cre09.g388060_4532.3.v6.1,20,0,9,0,0,0
Cre09.g388060_4532.4.v6.1,4,0,3,0,0,0
Cre09.g388060_4532.2.v6.1,7,0,39,0,0,0
Cre09.g389060_4532.1.v6.1,90,104,89,78,89,76
Cre09.g389097_4532.1.v6.1,2,1,2,1,1,2
Cre09.g389171_4532.1.v6.1,0,0,0,0,0,0
Cre09.g389134_4532.1.v6.1,110,122,170,64,65,57
Cre09.g388949_4532.4.v6.1,0,23,0,0,36,0
Cre09.g388949_4532.2.v6.1,0,27,0,0,0,0
Cre09.g388949_4532.3.v6.1,0,0,0,0,0,40
Cre09.g388986_4532.2.v6.1,0,2,0,0,2,0
Cre09.g388912_4532.1.v6.1,6,5,2,6,6,4
Cre09.g388949_4532.1.v6.1,72,6,27,39,8,4
Cre09.g388986_4532.1.v6.1,136,108,111,82,105,126
